user_id, item_id
122347590,131205518
49848032,165818422
6566040,81863561
38814954,163331530
89505491,18452961
4904673,198299811
16367992,346767768
116384466,45174260
138894361,380217529
6518269,221378796
14922404,281502649
31354597,350677982
77163935,347636592
76658341,244025678
21184528,239439703
132646666,176680472
60408225,152326604
99383633,335675239
134297173,192344541
45820472,222060599
128397777,291270629
1067390,97584664
138867091,368895275
101236776,28231578
137078011,28803381
84826816,113044933
86673531,209277644
81221270,56490078
34194469,6224098
111497529,41566277
47888992,87709840
90402638,282491929
73414621,125309040
49194169,2905019
76614706,141856168
126014360,169433063
14210817,212890135
9092898,296672056
191366,233425439
110418606,163038834
47503453,349400730
19998815,24536617
107338034,206869381
54598175,268079947
119652192,63917024
122876959,141663082
94616165,303117104
19998815,39909256
61739067,100498630
59247271,38957318
70163788,45275292
40674157,56229149
94047794,231779929
17044329,318127513
14210118,251789886
102020621,118561652
39427521,240488993
83346092,148714286
91898915,274264882
53517495,372671935
16426792,302295764
33685148,228651091
15473588,141839669
138964981,196765103
14862895,231897487
91123846,246347632
45612771,193531823
85932424,248644910
126665202,8704996
85932424,260614319
21184528,367132349
139004328,40543812
8596951,128182443
2319819,198926950
115153145,110373237
100268421,194588121
51826644,159565894
1376538,194478058
81328294,68609848
111311037,17808982
56886732,117718368
64194491,319541952
1486585,229975121
43864355,327343482
46179048,292756464
30868346,244483668
79370922,19983239
65430876,338565922
126094939,63911037
105998397,306013926
55333272,319610735
69636615,332110292
99820815,28224294
127942702,396101039
57248501,168342475
83156622,333336363
59781337,176662547
86241219,242485027
117439548,2801513
1144286,323744307
135455673,256202646
111497529,213918770
25816895,180300641
72666008,162676647
118915419,264468018
71884708,223988975
18207103,210977428
126862652,331916081
24219008,277310320
101893207,70179087
21184528,384048193
101955475,286797755
107983684,317233016
46043523,146638963
114845984,36278013
111497529,100385878
42021027,127612028
12326391,96067978
81849930,89808901
134152329,258592091
117801742,313787138
119687381,313735044
31456426,375066175
49302289,212776438
94795739,221813885
85116533,213611904
61861941,302264708
101236776,120836254
68217968,246252821
111497529,111645006
77677567,284357842
42977680,91417652
807799,189063813
136108072,285550800
15957740,354607805
44580650,259622000
15610247,334526205
4900767,101540745
90251602,371722868
876192,81469333
64463199,375507229
23860674,111220625
84904440,131539282
133088851,307126505
126372016,244332811
101955475,376372098
33005419,112468050
13213333,370183576
134297195,267910103
66864491,147096743
121687772,376398844
118770004,105690965
89417510,5022314
64049642,336813726
81328294,111398925
133785352,214161034
28401599,306228857
94455644,247013149
39660335,65681352
10219075,214128704
57487865,188131708
91078774,206566085
19658853,316906296
29888146,335058636
47454661,204957899
74286792,305049114
24381914,329283946
133946364,349252419
15610247,157181349
132849059,292634801
43660726,25988789
39499267,374349589
137834151,61236196
112971020,18803092
70570211,204370152
72963156,203007369
58308741,400789937
114955187,212614790
29847444,345975299
96581322,196292650
102743010,404146827
1067390,2254898
77320837,304863616
135455673,284530604
29064427,226183648
141661456,44334929
125627237,145116330
110233849,155751044
32699108,388666038
109642388,321439600
12329292,207001037
43725519,20352389
37454396,393170603
10149605,320393232
33406584,47904250
66052986,139344467
118142258,47441322
114084403,250391032
91603409,268673999
36525698,382131860
36680928,177542391
53008070,276908329
103750164,252168740
61950628,31039160
133755018,285084409
19900342,27340195
94480146,267629836
1017622,384985004
112933699,276544433
117883202,259345362
108594053,363784214
24792310,184380544
105313845,238724694
135455673,321636291
52655107,271276862
57502610,386415839
41807643,5593903
94140496,153810228
49373970,144212870
91127849,309037887
86985041,43960521
56485225,188196252
130902250,2511297
11561834,65258966
86817915,22814891
39876418,98240961
52610714,295377517
91675566,314406678
24524187,118185283
74312496,80739951
70186590,55412254
35217215,386158586
134297195,269703122
121797288,56793032
18783765,299199742
60702375,13108333
59234696,189524849
51612584,379449028
33406584,319150529
96253403,280586555
7841126,354240307
31562437,100708791
4710740,123401946
98935781,43897965
72878169,68056396
72335968,366774734
75971112,107358667
122304524,363718408
39927445,290349798
118057214,166246320
119687214,75440778
43725519,33267195
24709928,291589161
62651169,54062154
78161252,351350686
102943049,184375079
96894415,134513264
19998815,611336
64699430,362154432
98492728,223197151
31325823,226975817
18985911,366209569
85393494,240126131
98353502,54388665
97553714,189900004
97318772,345161477
140332355,77013388
64825245,379771584
128094449,42438737
43864355,316687665
99383284,349100430
37424427,321875900
2319819,118167343
48610424,196804164
78574430,255749975
1128409,226235740
111671760,185977987
64364680,2417578
360451,375766624
74781533,104206172
111035639,398933049
19637792,328080644
24564910,81312980
10149605,7449521
83399121,192349946
18009500,300303846
107765078,106040374
55521985,297222792
42372920,316370452
64454947,136342523
135455673,96632144
52116816,379425507
105313845,398002701
137525444,223961295
3413900,270600569
51631578,357450858
128038357,346709591
46327874,139760181
124107376,219001866
74158682,297933384
19566612,384039802
82874137,343017968
10755564,319974550
118770004,147714126
104682831,400960263
120443445,323417543
11845036,257154702
42560916,155108816
82076649,28899301
63751497,325609855
1064331,316850530
25613360,177466181
32977820,374598243
86347479,141985489
85063376,259032853
135455673,380573012
133173163,345249574
117144216,195399465
91223012,111577211
100817523,187530959
41487930,344178341
66874227,75880989
78354424,270586621
88999753,318281748
25544044,93293304
134054665,335912023
125627237,309677776
135455673,19988194
29888146,382443495
62073731,51721104
95198382,152856872
62507458,20995084
124912719,193645981
106551398,33005318
94883791,257519350
70813454,161647861
98492728,350523549
118709512,350047852
13396413,281094990
56009546,192907234
78566320,341869871
81798871,1373726
91235467,273569519
33470115,41002305
57934665,39096111
51503232,146713339
46877762,105757096
8447815,105855260
45021776,247538156
14017917,295489529
88999753,109696284
42559830,211582769
11415302,29428836
47035700,233475944
108611714,183200387
57105532,294871356
100268421,178568042
31565417,147754072
63281686,88689276
64089824,218597601
120882680,331605565
119687381,111221672
74314315,90696579
41103398,202188803
33196407,387230891
64141038,110250122
118476662,304559204
59076389,131772244
86889967,129469896
124561281,243487635
130862398,400587516
140351939,359869628
113791848,263194094
69545007,52319705
49848032,137600514
3160569,228856034
24599021,124904975
86723144,233719014
13789551,213379991
111802084,69287122
61414783,160612135
98353502,321226978
13446415,158515811
32153992,183596557
142128951,128724737
103482353,196919250
138266735,189216252
121673341,10321494
13656280,237321084
137180612,390513603
10539406,202673931
47015635,290571943
66976876,383248633
82905542,21006405
85374735,392698869
42653201,209721028
98121857,88358429
136246819,251840855
68332098,206704191
81595167,184683437
111497529,59217166
127311966,206079126
52548753,12053547
52785857,228065702
14100462,364167425
104564979,165924250
41807643,283361077
117545231,348211170
131804738,62276885
122876959,10622335
10149605,115044622
99228290,346389776
52726145,97329158
124890974,370026967
81997056,116269963
123746892,109901234
17734154,167430010
81962720,285915005
51969724,65304948
18781926,157249828
92760184,195792030
137078011,45655660
68140506,91378821
35881288,221571406
949924,403170360
105080646,276165810
46327874,373026174
103523811,324390987
18473301,185478046
24625325,96734048
52757653,151350560
68100903,202242649
69151720,209743121
99228290,346961051
59797150,133757328
90684505,228075498
25793236,354081251
113801131,41216319
70277195,132592605
16916141,396656652
125627237,386787168
132859392,293639148
105691109,151681037
73427429,269207577
76614706,170193672
136588388,333606292
75810643,254952195
26253026,42254124
18375692,391527191
15283261,36295766
106966217,334658953
21184528,271325019
100268421,317587159
121363800,342627039
40979555,378037943
9784313,319178151
88999753,249090682
49928,249844677
135670856,295814436
75631135,392805586
127311966,213272743
4904673,205877207
10761548,329213821
93530522,146882912
101068112,90393851
96184377,293680405
69493193,310802009
56640909,115300046
71618587,350947492
71126415,206858223
131997583,142940238
131433540,260723036
50764909,334708449
39552055,295869116
34566759,358702674
55832398,252975342
21184528,229479019
57441022,185294174
81756097,210700549
41318851,103686478
72956422,216724769
117982961,326760597
114283742,58776501
11792254,356713657
123013882,57819201
19466917,222891735
52757653,243608472
69545007,174773597
24219008,354377264
1017622,227461575
94003742,250622239
46247646,398377267
105691109,226234407
85215482,242301969
42879294,258315687
39544337,180223342
137078011,139904163
33403236,47314168
56106491,292457239
31562437,167421528
135077497,334953742
16891199,273229910
126665202,230860068
106218649,360401919
92614762,288671637
131433540,363424461
82389748,78052947
133887741,53169606
80358420,125881980
4573013,31955596
45820472,186122422
70277195,27099009
124912719,64840163
440799,37388798
105313845,373787324
139922556,109569323
27612624,68357527
120213174,156685668
360451,59604409
40137551,302380479
123484943,56161574
102303177,301385636
71618587,325959655
47888992,330582479
80945120,128950623
137068806,117437661
46380691,253390368
71333586,170051067
109819359,132245833
87259267,374118200
90402638,89247039
109859583,97534501
6814789,286935850
96089426,203982171
62359568,370871894
124790821,322729352
440799,403346373
247543,288748056
73828671,332260007
47888992,171820014
45258440,351713269
9365986,66223732
108472858,2239693
55678980,254875490
88749982,13282859
138556824,87130332
62073731,44686084
55192915,148088289
21287960,241235241
134120527,159707461
112186714,369643838
105940851,285393753
86673531,51713616
88999753,8658848
86699139,273471181
46302052,34951341
96089426,261842958
127960021,278820167
10831964,245609447
74261240,272102186
14759347,35101560
22874532,360005132
4036600,105818228
96894415,188900408
117046521,244483668
21220756,207406324
96859287,45763940
82076649,340725960
34424467,259196557
77683512,380595345
22101245,315708719
73234758,270965691
3849356,275833453
120458405,19421838
18023450,401914219
31269707,98829156
69545007,157712147
129072827,271795063
131433540,214926595
20238343,259983707
56539722,123656607
15525919,159415986
136677136,336398172
118169472,195150756
65318799,302247577
45858056,392704532
81369260,399155341
57248501,251836245
71581288,312231910
88999753,96166213
118709512,333125806
82076649,294847456
4036600,120528760
82080230,198434814
121552946,54404281
48480943,29692081
21287960,150790017
59247271,235922003
84307337,99201887
39222343,27631097
74266044,311579103
25721434,127673941
106479107,100797449
92749595,365023476
70898242,93669731
106479107,81649305
94047794,336342042
807799,359685616
78574430,317994918
112302017,94307041
3423779,121708157
16790119,73976184
135397807,314391598
86239261,342733258
123340840,281523292
128576282,353054834
37447725,164587069
11635792,184388699
47838419,149559169
22993027,93465027
45133531,325806988
139756567,328855564
29278777,109275951
125071930,81945529
118800259,361711653
42317567,105273680
807799,264256903
69545007,142836643
140763693,362960800
120213174,54488243
111497529,310651005
42372920,61556476
124167000,327186242
126735858,285440916
32349430,198350519
114845984,311034255
122304524,371843529
46010609,184535778
60420048,376210773
4381858,361764219
101764626,250844440
81369260,341851074
96497575,244142307
29433147,359703558
108161523,181148455
217996,179305224
81503200,152731322
115590327,93417245
66758277,48961581
134988446,5736157
86239261,87629348
19637792,305756247
87876065,393316832
105313845,295614148
121637419,352797014
136108072,102728193
93252787,231387869
111667443,121030194
129901098,342014957
33406584,254489071
3318666,9160610
86800877,103750916
31456426,33221839
118709512,330393195
48776635,315403411
124561281,232954461
113859123,358367594
101511260,65959412
34566759,337981461
38814954,189756546
29025946,299952975
76608645,16210029
36394520,21489036
141661456,375307950
44500908,143564049
20313328,161736169
27068656,287657293
118057214,382317737
12897900,77867318
81840544,148302996
54029651,53057007
108611069,75824439
100968525,196769550
125627237,377454950
123751545,286773215
360451,309488228
59174013,328241732
93353661,311137244
81084835,114927446
25119212,235221272
61739067,109882532
99228290,375139024
65916987,344320807
53767362,245055790
1927352,42570649
96894415,276013709
29197258,97303497
108028927,242795099
105601174,166563599
65387293,290704762
131240843,293046092
43660726,173902413
83369179,365614531
111497529,181625243
126147556,349276214
126372016,18814060
134316585,397465112
141084002,211450306
141388703,80164368
97944240,223416883
73334871,5951748
103633934,289636995
116931309,207066487
111322415,157068624
99820815,386524353
450948,373635567
130232254,41842917
19010396,392568815
118770004,240708465
90147412,24234828
105601174,34405168
141664851,77697344
97195267,152454274
65746371,46832602
46327874,390612605
43136382,328522078
117155106,233856470
21305088,35225618
65388018,249510352
70815622,224346793
36471333,251010649
71883073,359857043
137180612,308175147
13189725,333964139
128397777,20754939
18019425,310989461
360451,182123570
17510838,211731626
52103664,97602579
44443335,142647047
66621061,280384595
56466888,239404068
87721273,335436594
120607401,179130984
74136138,262859559
125255404,2704456
39630527,150934742
97041622,399467585
96934202,184845544
105603762,375066175
82095778,39627102
107322212,204704857
11635792,401823021
30107666,176791933
86345448,332952782
121357428,359413313
92318081,261919092
62124329,391175876
35106275,216947912
121036026,42277160
128080796,46776720
133939609,195836181
3447448,390811052
54465497,11523531
116601793,185862064
5240052,84121270
5141057,161856717
140935086,154874085
55528877,238439127
121420532,264617505
64783805,314068526
25613360,102680822
19045075,370183576
119675939,45912553
71446393,28790446
83052065,364026892
17878712,342729590
138556824,122626016
99820815,271579576
113905943,48162942
217996,103252884
39705101,301812906
121148622,302906078
20518054,158515811
51666038,93842592
129528383,889449
129968745,127193734
93355152,62605725
76614706,188257014
49780463,216354987
83703543,268787716
25275595,333409739
98002604,75660860
136108072,46952593
19852570,67016214
6582864,250667891
71884708,149047751
62445192,218018166
54877200,25786721
98390011,211508883
111667443,101643602
13656280,8296015
46102349,210925014
47888992,386840825
135572975,334159870
26050959,286498581
116413998,47800724
43803932,322316599
55293074,134694660
21305088,282104237
22342118,208419923
45368,171722275
116794851,241266169
82874137,68304359
19637792,233904130
42719621,221137891
134297173,254020370
41388946,341252847
13758285,83029815
83767777,23914178
111497529,169836831
116660455,54316578
15136492,237098938
117545231,299292564
111667443,162815500
56539722,404528700
91109694,1077113
49373970,185982189
20401,115439153
38393915,293727027
44037373,151839767
102974850,355955772
113888901,278429488
5957816,335135406
139145544,266864203
142282410,174127419
29888146,68322102
88999753,160877842
73882215,125112828
97265297,356929729
102115259,56355789
56438429,203333983
3413900,253596776
119121582,160705712
94432660,110490458
102011432,401144689
24792310,235112040
9670219,306565242
132223788,107765533
99820815,92840748
47888992,208838966
50347397,138815153
25613360,231163685
136435630,117098672
29889579,263464703
63953333,348615226
110122107,100470855
91675566,16738189
24811681,212514875
21184528,294592938
30107666,28209399
109820331,36250751
13320723,76173388
102923008,142214719
122129618,353618186
72874770,86449929
98796708,237847076
46327874,212396212
10770527,382441817
110106082,308043660
988074,183484547
130766413,60046127
32445953,114776452
71618587,248162567
102168278,387246521
48849510,313976060
39825915,367945724
69051488,342184701
134297195,270649896
37737164,173651118
101955475,219160692
84247610,43666962
98121857,216007496
876192,28541585
38623720,94678656
611920,283829527
32977820,85381478
111325865,268210182
43245800,394007246
8716998,352128394
109361640,375224056
118709512,163995755
6274948,265361970
120213174,274715311
93398793,402198607
6590050,89145833
77677567,84691592
99789170,61080526
96454874,363575561
60497165,129945778
15343106,263007483
60559051,377092376
115338197,367417629
56514257,216321305
133664832,275968370
1963813,82482730
77150532,161025976
106946112,183631036
876192,401976486
110370435,131531316
108318908,295169256
130573524,265060478
133701009,106127481
33406584,70369769
81892524,173226925
69636615,115630064
21045880,116737339
31667005,20948073
81328294,228659757
70412049,119738276
89543267,353813423
96865786,71042957
127609734,399614605
69545007,25234667
8716998,322721754
113671708,154243260
88999753,279711487
40438806,296191082
107877583,279116136
6835466,231093095
32649465,292043587
49373970,403489618
92614762,40554882
130766413,107544680
31191408,87543208
96356617,146154200
115590327,50340477
45133531,115913821
121357428,282174749
107220228,256248081
72143157,360898563
83369179,21007318
76614706,196302541
102434210,372705179
70815622,147731552
20311193,395763027
59096829,370051033
21322266,331812896
136591948,155102666
71696748,65514369
129258298,78112664
54015834,133008365
86012881,316254024
123226008,129815706
92583255,22855103
13014253,78046212
78445846,198168023
88148961,372607387
134316716,45086676
82080230,249432826
102168278,284551231
123013882,287768418
55882028,130689428
47888992,122140780
136659079,170548482
118226346,213649882
20545709,30547211
92614762,104896986
111497529,108178198
114955187,302370613
88738775,63805084
48638352,10123034
117883202,256118558
80274951,254022074
120213174,258063109
12373803,43223989
66395027,218603678
129152847,25031843
77954067,156647702
121148622,373001447
138648106,118079774
128038357,277243248
56472082,203251596
71952221,390833738
60175632,212699564
86239261,314362081
118011354,296752359
92680330,265477362
54159601,135939356
4036600,340319223
32572266,190819019
65210541,402238671
61371796,193099604
50871193,88497897
67217136,30836983
59783294,211055606
91235467,344189906
63727001,396037568
135077497,313784077
31368231,108410661
16918270,295006537
141266970,373877550
20180785,22468834
15627219,190938796
23916542,285418401
68002440,250619391
38029088,290556092
50649733,129246133
124128236,262304929
38556307,372433352
939299,69129104
16832057,124294021
93118741,56836118
24792310,146299526
54330314,348313926
51160991,255831743
15283261,280915390
19637792,266971208
62359568,229587205
121516655,55172540
78064816,7228723
136788174,311950288
48213081,10034064
134297173,296754876
83760095,387921185
117883202,366271577
10149605,311399540
111497529,305537334
109498494,8700292
142128951,130111160
125826318,71442156
73234758,209305001
46485348,351020507
98980048,219779239
75648334,35547327
42719621,167061084
60695400,174477181
74717191,167201272
23359188,6840976
122331001,91147254
76662157,77187074
100817523,292517930
78257174,160534434
122304524,185512070
89153511,221895869
82176030,7967856
35881288,72279701
29888146,341224502
115338197,356084
39825915,335397199
51666038,358123428
110728476,85510456
78161252,378570420
95302244,258069924
119948840,382402202
105313845,102327153
71333586,302778285
130573524,236109112
98980048,216640614
13201221,334895062
17230300,377309949
32099605,315712038
35354529,259688437
74163297,225400083
61228049,338514619
119675939,78302129
72878169,131800892
70277195,348701363
35829490,390698888
29064427,249408332
78161252,127722350
40390023,74490052
97558969,154878714
28277274,221813281
14017917,164325607
136327444,369513067
138137472,292537496
135455673,402053726
83369179,316366339
38814954,345511020
102028300,381312384
38814954,167068052
138266735,30874234
13789551,142204658
108030981,122040325
29359060,10972297
19998815,112097045
62507458,71440479
84766191,88670047
37872668,219261894
21552855,371240783
20047712,313653478
135455673,331075675
100268421,321832808
23346515,99353937
56438429,70502789
104841708,376290654
75404041,203935671
65320445,234092192
20148247,296152330
17734154,88753935
88037774,268539715
7138866,316382090
137078011,372835255
87104389,376215702
101236776,340112863
51923119,85414949
16891199,357294554
38122707,360539669
136797243,71475194
16710779,78399639
76398803,196350481
23038853,226372732
134297173,150322979
11689510,254439659
121571277,66144559
131187235,231084305
128266447,400305290
13789551,329121992
51974486,379449028
33406584,392030548
135884728,359730707
118140577,2217030
122289521,118798075
14100462,261604515
18094645,135000534
125788856,390727758
29888146,85565888
24599021,334782823
97318772,4957912
58308741,176415484
134297173,317834536
4904673,203584818
121776645,52287883
96936392,86851729
22554509,292329041
107857272,223921910
102036949,380306385
38965513,335875091
69545007,371388354
33431745,152463597
22016654,360620434
9648147,325468065
66874227,29886170
75648334,24207361
10951366,133838323
50206606,170058772
1017622,229816002
9916865,329443347
14210118,205341132
43725519,91606780
136591948,77432541
85953088,220749164
93867217,390660953
135842891,60180464
130199663,200841895
59894779,13753808
79702699,296773954
33431745,235799540
51965294,94309326
11535404,97859200
87351617,354992050
127798789,110127032
140972534,380446845
10149605,276851824
66621061,13553858
74086245,345647726
23296153,174923411
74261240,311487123
18788653,388883259
95839737,148421293
10047481,173339734
111497529,349317615
104841708,212023378
97347111,78516984
137443248,239525206
50355045,259474637
105998397,160467904
10319860,70684834
138187775,56717412
450948,7869505
91222505,184200129
138187775,398819807
140371223,80058739
10415858,51076145
6303684,213426949
43660726,259214632
45754541,86162055
35442441,228669809
34596224,14816211
72018675,119086027
81328294,63377001
47534581,144695527
137078011,136815147
8716998,350776611
96497575,21462249
77677567,163127584
31449327,25050308
133240213,303437057
17734154,313592682
69781008,346440666
135676027,251925309
91123846,138886162
35203286,386784400
77677567,148119401
131670570,219292610
97073377,14524972
83399121,101311746
27649225,159986945
106295017,8625576
16832057,117420499
57248501,248682496
46661434,366199657
124782737,154496016
102020621,168111239
99228290,126901211
39882444,369425935
44005966,377098846
35623012,133170429
53008070,22651590
69459679,234137511
139922556,342659989
118716181,109195155
103472750,219506885
450683,358391218
96364205,4458203
23346515,308234162
66395027,376956316
130528101,32080995
122694692,205150521
133240213,155963844
63164461,182105195
133887741,49696667
61121803,39317258
112503956,168455732
83249566,95593236
114803081,351678995
37409400,210302811
33086149,208995095
3750447,18068759
30364697,121945481
20656785,174003786
37949840,43211781
49882656,35682938
111207907,17986512
45709241,190867977
56646633,323063381
11792254,328502187
122304524,316021187
35002050,256936050
26347276,364086687
141343296,323419204
42719621,298989516
126576552,225670046
107220228,1093791
70873173,72433858
50347397,77871168
86616463,6698448
26347276,209714861
4257979,313519907
62073731,74078888
100326566,74422668
124530857,12575162
119899708,38476230
105998397,113422477
18913329,224921395
46086237,215323249
19637792,145374390
50159699,205454893
10149605,82245215
11845036,305337185
98555860,193060172
95304670,211095222
115153145,116276528
9184855,159273808
43916471,174961768
102303177,273466100
54752857,116957500
75070176,205168898
39660335,217853521
47016310,90814725
141504075,261803732
13005359,68273850
125543364,166065724
137078011,35577097
71036667,74534928
8544418,398883075
15283261,87388405
28948171,52371284
42719621,218851497
17340020,335071202
58811668,192040230
51666038,404473796
99228290,29463423
46864179,70646343
136294636,329233069
69545007,79896466
114845984,312081724
127437161,367775274
52757653,248100410
1799885,40744530
45368,33660468
16476024,43448306
21045880,93897982
79412615,190322674
90081052,363919327
59660896,105530479
82865098,119126799
103663126,94646393
5999606,48154126
17343568,213137074
64828869,358209833
95221400,169106424
137078011,316170383
47016310,56347062
82960193,183213828
83521932,352644701
64141038,390958813
95221400,35005886
80615458,239899518
48283518,47746204
22884828,61790692
28401599,54939614
85296442,96902556
103995388,23716498
111497529,292312277
118709512,220270251
44738368,24347179
19637792,45929790
96581322,212983548
124935727,338951867
100268421,48224706
33486899,364116722
126966556,353243832
30351895,210301136
84536947,192249879
43660726,338960254
46327874,352082230
120607401,373518087
84515674,345584740
8716998,18799370
48151017,223396326
440799,281020748
13045535,310460812
117711807,39777103
87351617,212633386
30819827,315090606
132646666,382100275
43072986,328007509
10237539,384939289
23329867,274176802
50857110,51674005
137078011,223408392
69545007,134243552
59797150,199166394
73193816,373314218
78779010,79622928
111497529,114905994
70277195,326923992
47674385,321403299
104084848,393316832
52103664,162800949
41138904,316244918
13447112,299602171
18728199,6648314
73193816,166759869
94710567,340887748
101659505,22309952
24861651,68717346
140995269,78526326
111497529,216390972
53629148,143073129
89953122,314077170
56127169,252191001
138556824,2139260
82026505,377726331
9365986,256687257
127437161,335585070
7121453,238455581
78354424,54005311
49373970,342663297
31368231,189945207
77048296,310612775
33213066,330839159
24744728,244435609
72703245,39918415
51969859,26500638
10741729,67493125
82389748,21843027
86038768,24142644
84121281,396211121
115479287,274036357
72256073,318867430
112188013,81076397
91519514,368173133
89505491,371746407
122950347,366119509
118770004,271578468
130547450,179786883
75985892,153140037
136649602,188253097
83521932,313761595
62073731,91121828
137190407,5552647
119948840,208131788
71581288,178813372
76995710,203333983
30031297,159685231
51435191,25176173
65494965,201223552
99680770,340429899
65430299,321994788
100572495,31661203
134108901,236639365
21045880,211443305
105513316,392014033
138299981,356675875
94883791,186914456
32109732,333982345
137190407,49958973
100917601,236912579
36594355,351919834
129073019,117626118
50900446,189163381
68113752,346814551
50649733,267665818
49194169,292729141
85528205,304422779
34723367,379301541
129141421,267743915
87348753,215850131
101538639,120137778
75985892,253150086
83000130,53878948
56199602,133477596
41818010,64018124
135077497,41777857
139019375,18806996
99228290,224552242
56127169,221626735
113163428,1778341
99228290,336789077
57357642,319167129
123888602,303074047
136294636,258668584
76327598,330284046
23346515,289963257
129500471,202569100
65320445,347170415
127540574,136007326
74318132,146528575
108168148,33248586
74986748,51743943
91519514,357688437
13320723,68911722
40523696,229786113
51503232,97122153
141296727,276039463
14137229,324015047
103332966,340182024
97318772,222690849
81840544,230482387
103742241,209991183
70664970,94568632
14674689,29705634
135455673,164115790
96363456,15391768
23228065,327294955
126665202,85105926
58871895,258336657
20401,259288978
102303177,277145775
7176156,227020458
122876959,47676968
103962421,35588684
139919319,89279955
10139887,271795063
54099409,401350762
51311734,293009039
68332098,396047715
60686963,300491628
88999753,140294075
62073731,341600748
90958542,288957393
70873173,330325422
138556824,191179761
12102782,229139789
45612771,168564895
86985041,59339270
60051601,51642487
28826774,320068652
42031986,201240789
99383633,132602607
57520610,258186676
85296442,285589223
3413900,248253768
55721608,349097119
63588363,28286269
35203286,315489055
132634718,205831216
107765078,333618406
113791848,345023768
92680330,18710834
109927133,385160996
52655107,236293646
102303177,3419430
86017186,317285563
134988446,261172140
127531045,274071186
83703543,168478779
25231207,233216044
105603762,127946694
31005284,338993254
50764909,295565267
72878169,200740579
33406584,23356498
21083402,330931065
142151675,201427975
51826644,328909370
111671760,46555587
31618532,247754281
47037064,235539412
133887741,36021307
61134251,127179140
120841661,138133875
87684947,98444828
111497529,75779205
111671760,294387232
96843841,202292691
65320445,168045875
50347397,373172864
46010609,321742980
55668630,42112717
133240213,251645713
122876959,266588211
102049484,140040427
11561834,231218528
137078011,292774285
5805587,345061823
2590763,26099144
109548579,58285552
65037187,89495949
59688022,28975208
137585300,402866413
30439138,73303965
57814006,303590188
9670219,69595313
122566052,68764344
109217786,141696897
122259561,77840803
75070176,237887387
55050954,20146416
86817915,125054221
55963214,11786028
99228290,323403212
440799,184226913
133240213,212283132
11000891,311997291
46102349,373421019
118709512,77836500
14141952,259261539
83249566,53830422
116457916,237689496
54369998,193941865
41818010,206256567
137948981,384392507
97670409,106293452
72767439,272991584
116457916,289356144
85932424,354283757
89205429,147972516
47041485,357038746
101406137,21695715
49616948,272591560
61121803,316850530
698659,306200866
67473135,252179267
129491523,211850774
13396413,303708234
129500471,231887299
116252021,337956299
19852570,126048396
36564172,43347924
939299,236104344
34596224,5340995
118077093,143911574
13789551,59124549
89505491,223946086
36450170,194885008
98390011,328090095
40211861,32184444
25613360,129664164
62073731,87080720
7696156,126231798
58207246,401192845
116457916,141435891
19852570,361117029
33406584,300630054
72638271,403090265
116634436,210503420
142151675,244032615
250843,353087840
12282525,98979635
71290254,86484818
91223012,138309826
97821126,142000175
33212575,108087649
39789593,138516083
39789593,92609671
24912666,98247087
37872668,46657218
114810344,105281110
77260083,119023029
119613283,320420997
45133531,338071140
116824384,173294199
99937280,87466795
73490341,127612028
9670219,231382961
12846167,349677514
62875614,165175192
29888146,255371488
106360702,247234484
20293815,350603702
86071827,357113655
142128951,381630808
83612546,230201922
54163580,395558629
10437655,251954438
91836183,60833847
111497529,278464707
31449327,262743342
88999753,227116848
137078011,190798489
106969708,328329202
47016310,137185211
128851538,213814824
84879940,139406727
67473135,97222459
130766413,114299877
86929922,36508597
102303177,174865791
31667005,285286788
119899708,381635896
828731,102826491
58308741,21538276
94256851,203595432
47519738,293519140
127641845,101555043
82465279,320184199
103633934,285202993
116634436,307551886
66108640,188553380
72897540,237282294
112302017,232525753
68491491,64183846
109355858,180227195
85605647,373367395
7409910,35095254
39427521,82379609
104221274,137843243
85164861,169525126
55005684,217271913
50159699,166831482
35565163,137231005
31850208,101745923
64106527,115371760
94883791,127718349
72749623,283336823
134316585,74909874
114845984,32934873
110054445,105504558
109128473,401166053
24219008,206705417
138648106,252911204
10149605,122159525
40711894,260851243
96581322,401332601
43725519,97423743
10149605,288864371
84005408,248774243
120078898,325030847
26113145,203601873
46327874,389487747
100268421,311010818
121550598,57959841
55668630,374884804
65320445,321780272
71618587,230355787
127539766,2315148
64364680,352851432
100955055,134246420
140305505,46840247
122885474,311909262
39222343,254098199
51009510,361908150
25613360,13659792
28734621,118251435
105603256,299984237
88999753,232480558
19466917,354313699
21961935,323829066
101068112,243370721
111692603,372797124
90792846,232507728
137078011,288473821
55521985,90778198
4710740,365576984
123051004,92593655
25613360,188725760
41089112,60973522
92645086,62516518
111671760,373461014
96865786,277641395
47888992,228247217
107228987,53365242
140131230,199951920
127958351,25993203
69545007,319981457
48777158,303839116
38814954,317698247
99480990,377394624
101659505,381858030
3160569,297407039
96523839,9193330
70873173,236823751
70212546,378977504
63703703,76613687
19637792,71436508
134297173,308436014
59076389,49261579
11845036,70662075
94047794,374430833
138188210,217959239
105603762,119568130
109927373,135120905
250843,211488830
124614349,311504958
6657315,318192808
96894415,207760959
142366327,299164640
7952296,293414156
8716998,287269654
127098592,90486972
108273043,187984881
50206606,17573710
3750447,249085392
19637792,167340668
130902250,386200560
110483148,281800337
20733935,271515277
82709223,46423849
142352840,318912321
